SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,RECRUIT_COUNT,DATE,SURVEY,Notes
Campaspe,Campaspe,Campbells,10,1 to 2,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,2 to 3,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,2 to 3,Dicot  ,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,3 to 4,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,3 to 4,Alternanthera denticulata,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,3 to 4,Dysphania pumilio,5,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,3 to 4,Chamaesyce drummondii,3,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,3 to 4,Sonchus spp.,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,3 to 4,Paspalidium jubiflorum,5,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,3,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,4 to 5,Alternanthera denticulata,3,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,4 to 5,Chamaesyce drummondii,5,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,4 to 5,Dysphania pumilio,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,4 to 5,Panicum coloratum,6,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,4 to 5,Paspalidium jubiflorum,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1, -1 to 0,Paspalidium jubiflorum,8,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,0 to 1,Sonchus spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,0 to 1,Paspalidium jubiflorum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,0 to 1,Chamaesyce drummondii,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,0 to 1,Rumex spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,1 to 2,Hypochaeris radicata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,1 to 2,Lolium spp.,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,1 to 2,Paspalidium jubiflorum,7,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,1 to 2,Chamaesyce drummondii,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,2 to 3,Paspalidium jubiflorum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,2 to 3,Verbena officinalis,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,2 to 3,Brachypodium spp.,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,2 to 3,Solanum nigrum,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,1,2 to 3,Alternanthera denticulata,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2, -1 to 0,Panicum coloratum,8,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2, -1 to 0,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2, -1 to 0,Cyperus eragrostis,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,0 to 1,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,0 to 1,Alternanthera denticulata,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,1 to 2,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,1 to 2,Chloris truncata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,1 to 2,Lactuca spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,1 to 2,Haloragis aspera,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,2 to 3,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,2 to 3,Haloragis aspera,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,2 to 3,Cirsium vulgare,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,2 to 3,monocot (grass),10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,3 to 4,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,3 to 4,monocot (grass),10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,3 to 4,Haloragis aspera,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,2,4 to 5,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3, -1 to 0,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3, -1 to 0,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3, -1 to 0,Lachnagrostis filiformis s.l.,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,0 to 1,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,0 to 1,Alternanthera denticulata,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,1 to 2,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,1 to 2,Alternanthera denticulata,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,1 to 2,Paspalidium jubiflorum,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,1 to 2,Rytidosperma spp.,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,2 to 3,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,2 to 3,Alternanthera denticulata,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,3 to 4,Rumex spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,3,3 to 4,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4, -1 to 0,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4, -1 to 0,Rumex spp.,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4, -1 to 0,Haloragis aspera,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4, -1 to 0,Cyperus eragrostis,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4, -1 to 0,Alternanthera denticulata,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4, -1 to 0,Lachnagrostis filiformis s.l.,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4, -1 to 0,Sonchus spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Cotula spp.,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Dysphania pumilio,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Persicaria prostrata,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Alternanthera denticulata,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Laphangium luteoalbum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Rumex spp.,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Sonchus spp.,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,0 to 1,Lactuca spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,1 to 2,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,1 to 2,Persicaria prostrata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,1 to 2,Alternanthera denticulata,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,1 to 2,monocot (grass),8,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,1 to 2,Walwhalleya proluta,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,1 to 2,Polygonum aviculare,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Alternanthera denticulata,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Walwhalleya proluta,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Haloragis aspera,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Rumex spp.,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Chamaesyce drummondii,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Cyperus eragrostis,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Panicum coloratum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,2 to 3,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,3 to 4,Paspalidium jubiflorum,6,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,3 to 4,Haloragis aspera,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,4,4 to 5,Paspalidium jubiflorum,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,5, -1 to 0,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,5,0 to 1,Walwhalleya proluta,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,5,1 to 2,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,5,1 to 2,Paspalum dilatatum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,5,2 to 3,Paspalum dilatatum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,5,3 to 4,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6, -1 to 0,Persicaria prostrata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6, -1 to 0,Cyperus eragrostis,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,0 to 1,Cyperus eragrostis,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,0 to 1,Dysphania pumilio,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,0 to 1,Haloragis aspera,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,1 to 2,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,2 to 3,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,3 to 4,Dysphania pumilio,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,3 to 4,Haloragis aspera,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,3 to 4,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,4 to 5,Paspalidium jubiflorum,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,4 to 5,Dysphania pumilio,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,4 to 5,Haloragis aspera,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,5 to 6,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,6 to 7,Paspalidium jubiflorum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,6 to 7,Lolium spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,6 to 7,Phyla spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,6,7 to 8,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7, -1 to 0,Cyperus eragrostis,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7, -1 to 0,Lachnagrostis filiformis s.l.,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7, -1 to 0,Persicaria prostrata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,0 to 1,Cyperus eragrostis,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,0 to 1,Lythrum hyssopifolia,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,1 to 2,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,2 to 3,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,3 to 4,Cynodon dactylon var. dactylon,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,4 to 5,Paspalidium jubiflorum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,5 to 6,Panicum coloratum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,5 to 6,Paspalidium jubiflorum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,5 to 6,Dysphania pumilio,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,6 to 7,Persicaria prostrata,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,6 to 7,Dysphania pumilio,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,6 to 7,Cyperus eragrostis,8,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,6 to 7,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,6 to 7,Eucalyptus camaldulensis subsp. camaldulensis,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,6 to 7,Atriplex spp.,1,19/01/2023,15,CJ note: fat hen?
Campaspe,Campaspe,Strathallan,7,7 to 8,Alternanthera denticulata,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,7 to 8,Paspalidium jubiflorum,7,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,7 to 8,Dysphania pumilio,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,7 to 8,Sonchus spp.,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,7 to 8,Cyperus eragrostis,5,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,7 to 8,Plantago lanceolata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,8 to 9,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,8 to 9,Persicaria prostrata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,7,8 to 9,unid plant,1,19/01/2023,15,see photo - CHK ID
Campaspe,Campaspe,Strathallan,8, -1 to 0,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,0 to 1,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,1 to 2,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,2 to 3,Paspalidium jubiflorum,9,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,3 to 4,Paspalidium jubiflorum,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,4 to 5,Paspalidium jubiflorum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,6 to 7,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,8 to 9,Paspalidium jubiflorum,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,8 to 9,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,10 to 11,Xanthium spinosum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,10 to 11,Alternanthera denticulata,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,12 to 13,Persicaria prostrata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,12 to 13,Cirsium vulgare,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,12 to 13,Alternanthera denticulata,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,12 to 13,Cyperus eragrostis,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,14 to 15,Sonchus spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,14 to 15,Dysphania pumilio,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,8,14 to 15,Poa labillardierei var. labillardierei,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9, -1 to 0,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9, -1 to 0,Sonchus spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,0 to 1,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,1 to 2,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,2 to 3,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,3 to 4,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,4 to 5,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,5 to 6,Eucalyptus camaldulensis subsp. camaldulensis,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,6 to 7,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,7 to 8,Phyla canescens,4,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,7 to 8,Polygonum aviculare,3,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,7 to 8,Eucalyptus camaldulensis subsp. camaldulensis,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,7 to 8,Chloris truncata,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,7 to 8,Rytidosperma spp.,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,9,7 to 8,Paspalidium jubiflorum,1,19/01/2023,15,
Campaspe,Campaspe,Strathallan,10, -1 to 0,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,10,0 to 1,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,10,1 to 2,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,10,2 to 3,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Strathallan,10,3 to 4,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Strathallan,10,4 to 5,Paspalidium jubiflorum,1,19/01/2023,15,
